项足 -> 项是   低频 1 次 | 高频对照 533 次
与旧 -> 与自   低频 1 次 | 高频对照 29 次
用求 -> 用水   低频 1 次 | 高频对照 29 次
与目 -> 与自   低频 1 次 | 高频对照 29 次
裹的 -> 表的   低频 1 次 | 高频对照 29 次
再上 -> 网上   低频 1 次 | 高频对照 29 次
个都 -> 个部   低频 1 次 | 高频对照 29 次
外衣 -> 外表   低频 1 次 | 高频对照 29 次
某非 -> 某些   低频 1 次 | 高频对照 29 次
周上 -> 网上   低频 1 次 | 高频对照 29 次
量学 -> 理学   低频 1 次 | 高频对照 29 次
与且 -> 与自   低频 1 次 | 高频对照 29 次
日公 -> 甲公   低频 1 次 | 高频对照 29 次
与白 -> 与自   低频 1 次 | 高频对照 29 次
的且 -> 的目   低频 1 次 | 高频对照 28 次
问内 -> 间内   低频 1 次 | 高频对照 28 次
间周 -> 间内   低频 1 次 | 高频对照 28 次
化古 -> 化合   低频 1 次 | 高频对照 28 次
行乐 -> 行车   低频 1 次 | 高频对照 28 次
化名 -> 化合   低频 1 次 | 高频对照 28 次
们内 -> 间内   低频 1 次 | 高频对照 28 次
间两 -> 间内   低频 1 次 | 高频对照 28 次
很集 -> 很难   低频 1 次 | 高频对照 28 次
失约 -> 大约   低频 1 次 | 高频对照 28 次
不二 -> 不一   低频 1 次 | 高频对照 28 次
设音 -> 设立   低频 1 次 | 高频对照 28 次
比地 -> 北地   低频 1 次 | 高频对照 28 次
量鸟 -> 量与   低频 1 次 | 高频对照 28 次
来衡 -> 平衡   低频 1 次 | 高频对照 28 次
天约 -> 大约   低频 1 次 | 高频对照 28 次
间丙 -> 间内   低频 1 次 | 高频对照 28 次
西川 -> 四川   低频 1 次 | 高频对照 28 次
防能 -> 阳能   低频 1 次 | 高频对照 28 次
发上 -> 度上   低频 1 次 | 高频对照 28 次
此地 -> 北地   低频 1 次 | 高频对照 28 次
间再 -> 间内   低频 1 次 | 高频对照 28 次
示区 -> 小区   低频 1 次 | 高频对照 27 次
定第 -> 是第   低频 1 次 | 高频对照 27 次
同音 -> 同意   低频 1 次 | 高频对照 27 次
士是 -> 于是   低频 1 次 | 高频对照 27 次
质支 -> 质文   低频 1 次 | 高频对照 27 次
后生 -> 质生   低频 1 次 | 高频对照 27 次
盾文 -> 质文   低频 1 次 | 高频对照 27 次
小丹 -> 小明   低频 1 次 | 高频对照 27 次
于足 -> 于是   低频 1 次 | 高频对照 27 次
于走 -> 于是   低频 1 次 | 高频对照 27 次
和牛 -> 和生   低频 1 次 | 高频对照 27 次
正一 -> 上一   低频 1 次 | 高频对照 27 次
法重 -> 注重   低频 1 次 | 高频对照 27 次
由量 -> 口量   低频 1 次 | 高频对照 27 次
上三 -> 上一   低频 1 次 | 高频对照 27 次
环北 -> 环比   低频 1 次 | 高频对照 27 次
东创 -> 术创   低频 1 次 | 高频对照 27 次
小舟 -> 小明   低频 1 次 | 高频对照 27 次
兑的 -> 光的   低频 1 次 | 高频对照 27 次
工是 -> 于是   低频 1 次 | 高频对照 27 次
虽不 -> 中不   低频 1 次 | 高频对照 27 次
业虽 -> 业中   低频 1 次 | 高频对照 27 次
包有 -> 已有   低频 1 次 | 高频对照 27 次
到二 -> 到一   低频 1 次 | 高频对照 27 次
无的 -> 光的   低频 1 次 | 高频对照 27 次
和失 -> 和生   低频 1 次 | 高频对照 27 次
义对 -> 人对   低频 1 次 | 高频对照 27 次
人各 -> 人占   低频 1 次 | 高频对照 27 次
人名 -> 人占   低频 1 次 | 高频对照 27 次
这周 -> 这两   低频 1 次 | 高频对照 27 次
小用 -> 小明   低频 1 次 | 高频对照 27 次
的豆 -> 的直   低频 1 次 | 高频对照 27 次
量性 -> 理性   低频 1 次 | 高频对照 27 次
亮水 -> 高水   低频 1 次 | 高频对照 26 次
共支 -> 共文   低频 1 次 | 高频对照 26 次
此物 -> 非物   低频 1 次 | 高频对照 26 次
周生 -> 再生   低频 1 次 | 高频对照 26 次
问对 -> 们对   低频 1 次 | 高频对照 26 次
争形 -> 角形   低频 1 次 | 高频对照 26 次
某三 -> 某一   低频 1 次 | 高频对照 26 次
和义 -> 和人   低频 1 次 | 高频对照 26 次
人义 -> 人人   低频 1 次 | 高频对照 26 次
直备 -> 具备   低频 1 次 | 高频对照 26 次
入人 -> 人人   低频 1 次 | 高频对照 26 次
有日 -> 有自   低频 1 次 | 高频对照 25 次
口动 -> 电动   低频 1 次 | 高频对照 25 次
占的 -> 名的   低频 1 次 | 高频对照 25 次
野牛 -> 野生   低频 1 次 | 高频对照 25 次
地正 -> 地上   低频 1 次 | 高频对照 25 次
有口 -> 有自   低频 1 次 | 高频对照 25 次
有申 -> 有自   低频 1 次 | 高频对照 25 次
的豆 -> 的具   低频 1 次 | 高频对照 25 次
新反 -> 新发   低频 1 次 | 高频对照 25 次
义了 -> 人了   低频 1 次 | 高频对照 25 次
知百 -> 知甲   低频 1 次 | 高频对照 25 次
电车 -> 甲车   低频 1 次 | 高频对照 25 次
知电 -> 知甲   低频 1 次 | 高频对照 25 次
穴中 -> 究中   低频 1 次 | 高频对照 25 次
知目 -> 知甲   低频 1 次 | 高频对照 25 次
知且 -> 知甲   低频 1 次 | 高频对照 25 次
足向 -> 走向   低频 1 次 | 高频对照 25 次
入了 -> 人了   低频 1 次 | 高频对照 25 次
融入 -> 融人   低频 1 次 | 高频对照 25 次
剌激 -> 刺激   低频 1 次 | 高频对照 25 次
有白 -> 有自   低频 1 次 | 高频对照 25 次
都分 -> 部分   低频 2 次 | 高频对照 700 次
一顺 -> 一项   低频 2 次 | 高频对照 523 次
二项 -> 一项   低频 2 次 | 高频对照 523 次
之门 -> 之间   低频 2 次 | 高频对照 387 次
同非 -> 同比   低频 2 次 | 高频对照 320 次
示时 -> 小时   低频 2 次 | 高频对照 252 次
直有 -> 具有   低频 2 次 | 高频对照 248 次
人门 -> 人们   低频 2 次 | 高频对照 233 次
且分 -> 百分   低频 2 次 | 高频对照 223 次
万无 -> 万元   低频 2 次 | 高频对照 211 次
内时 -> 同时   低频 2 次 | 高频对照 208 次
雨时 -> 同时   低频 2 次 | 高频对照 208 次
个田 -> 个百   低频 2 次 | 高频对照 204 次
个甲 -> 个百   低频 2 次 | 高频对照 204 次
物后 -> 物质   低频 2 次 | 高频对照 193 次
物原 -> 物质   低频 2 次 | 高频对照 193 次
文用 -> 文明   低频 2 次 | 高频对照 183 次
成才 -> 成本   低频 2 次 | 高频对照 180 次
法上 -> 法正   低频 2 次 | 高频对照 177 次
他问 -> 他们   低频 2 次 | 高频对照 174 次
对土 -> 对于   低频 2 次 | 高频对照 167 次
自包 -> 自已   低频 2 次 | 高频对照 164 次
戊的 -> 成的   低频 2 次 | 高频对照 163 次
的友 -> 的发   低频 2 次 | 高频对照 159 次
一三 -> 一一   低频 2 次 | 高频对照 158 次
二一 -> 一一   低频 2 次 | 高频对照 158 次
人干 -> 人工   低频 2 次 | 高频对照 156 次
人申 -> 人口   低频 2 次 | 高频对照 156 次
的些 -> 的比   低频 2 次 | 高频对照 154 次
最古 -> 最合   低频 2 次 | 高频对照 140 次
出日 -> 出口   低频 2 次 | 高频对照 136 次
人门 -> 人问   低频 2 次 | 高频对照 131 次
由工 -> 由于   低频 2 次 | 高频对照 129 次
部是 -> 都是   低频 2 次 | 高频对照 129 次
中必 -> 中心   低频 2 次 | 高频对照 128 次
现三 -> 现一   低频 2 次 | 高频对照 127 次
界为 -> 果为   低频 2 次 | 高频对照 126 次
四的 -> 面的   低频 2 次 | 高频对照 124 次
采的 -> 来的   低频 2 次 | 高频对照 117 次
包经 -> 已经   低频 2 次 | 高频对照 114 次
丹的 -> 用的   低频 2 次 | 高频对照 110 次
年丰 -> 年来   低频 2 次 | 高频对照 109 次
了三 -> 了一   低频 2 次 | 高频对照 107 次
了二 -> 了一   低频 2 次 | 高频对照 107 次
乙同 -> 乙两   低频 2 次 | 高频对照 105 次
击发 -> 出发   低频 2 次 | 高频对照 102 次
出反 -> 出发   低频 2 次 | 高频对照 102 次
有七 -> 有几   低频 2 次 | 高频对照 100 次
的厚 -> 的原   低频 2 次 | 高频对照 99 次
从正 -> 从上   低频 2 次 | 高频对照 99 次
的衍 -> 的行   低频 2 次 | 高频对照 97 次
不止 -> 不正   低频 2 次 | 高频对照 97 次
从西 -> 从而   低频 2 次 | 高频对照 95 次
中维 -> 中推   低频 2 次 | 高频对照 95 次
名作 -> 合作   低频 2 次 | 高频对照 93 次
名代 -> 古代   低频 2 次 | 高频对照 92 次
丙一 -> 同一   低频 2 次 | 高频对照 91 次
的毛 -> 的平   低频 2 次 | 高频对照 89 次
的千 -> 的工   低频 2 次 | 高频对照 85 次
的于 -> 的工   低频 2 次 | 高频对照 85 次
九个 -> 几个   低频 2 次 | 高频对照 83 次
反的 -> 度的   低频 2 次 | 高频对照 81 次
束的 -> 术的   低频 2 次 | 高频对照 81 次
北上 -> 比上   低频 2 次 | 高频对照 79 次
来甲 -> 来自   低频 2 次 | 高频对照 78 次
丙人 -> 两人   低频 2 次 | 高频对照 78 次
池不 -> 法不   低频 2 次 | 高频对照 78 次
下手 -> 下来   低频 2 次 | 高频对照 77 次
实与 -> 实验   低频 2 次 | 高频对照 77 次
走在 -> 是在   低频 2 次 | 高频对照 76 次
且前 -> 目前   低频 2 次 | 高频对照 75 次
日前 -> 目前   低频 2 次 | 高频对照 75 次
用广 -> 用户   低频 2 次 | 高频对照 75 次
走人 -> 是人   低频 2 次 | 高频对照 73 次
经与 -> 经验   低频 2 次 | 高频对照 73 次
助工 -> 助于   低频 2 次 | 高频对照 71 次
二步 -> 一步   低频 2 次 | 高频对照 70 次
下而 -> 下面   低频 2 次 | 高频对照 69 次
最原 -> 最后   低频 2 次 | 高频对照 67 次
的申 -> 的自   低频 2 次 | 高频对照 67 次
的申 -> 的电   低频 2 次 | 高频对照 66 次
的豪 -> 的高   低频 2 次 | 高频对照 66 次
的亮 -> 的高   低频 2 次 | 高频对照 66 次
万米 -> 方米   低频 2 次 | 高频对照 66 次
近来 -> 近平   低频 2 次 | 高频对照 65 次
旧的 -> 目的   低频 2 次 | 高频对照 65 次
近乎 -> 近平   低频 2 次 | 高频对照 65 次
干克 -> 千克   低频 2 次 | 高频对照 64 次
而目 -> 而且   低频 2 次 | 高频对照 63 次
而自 -> 而且   低频 2 次 | 高频对照 63 次
的凤 -> 的风   低频 2 次 | 高频对照 62 次
示人 -> 少人   低频 2 次 | 高频对照 62 次
发为 -> 度为   低频 2 次 | 高频对照 62 次
之兵 -> 之后   低频 2 次 | 高频对照 62 次
丹的 -> 明的   低频 2 次 | 高频对照 61 次
重失 -> 重大   低频 2 次 | 高频对照 61 次
重天 -> 重大   低频 2 次 | 高频对照 61 次
为玉 -> 为主   低频 2 次 | 高频对照 60 次
体两 -> 体内   低频 2 次 | 高频对照 60 次
反电 -> 发电   低频 2 次 | 高频对照 60 次
少方 -> 少万   低频 2 次 | 高频对照 59 次
一失 -> 一年   低频 2 次 | 高频对照 59 次
的衣 -> 的表   低频 2 次 | 高频对照 59 次
由北 -> 由此   低频 2 次 | 高频对照 59 次
国两 -> 国内   低频 2 次 | 高频对照 58 次
非如 -> 比如   低频 2 次 | 高频对照 58 次
人虽 -> 人中   低频 2 次 | 高频对照 58 次
义中 -> 人中   低频 2 次 | 高频对照 58 次
内都 -> 内部   低频 2 次 | 高频对照 58 次
内学 -> 同学   低频 2 次 | 高频对照 57 次
少组 -> 小组   低频 2 次 | 高频对照 56 次
为网 -> 为两   低频 2 次 | 高频对照 56 次
为丙 -> 为两   低频 2 次 | 高频对照 56 次
旧的 -> 自的   低频 2 次 | 高频对照 55 次
未采 -> 未来   低频 2 次 | 高频对照 55 次
美兄 -> 美元   低频 2 次 | 高频对照 55 次
地四 -> 地面   低频 2 次 | 高频对照 54 次
个用 -> 个月   低频 2 次 | 高频对照 54 次
个朋 -> 个月   低频 2 次 | 高频对照 54 次
一失 -> 一天   低频 2 次 | 高频对照 54 次
的幸 -> 的意   低频 2 次 | 高频对照 54 次
个明 -> 个月   低频 2 次 | 高频对照 54 次
的辛 -> 的意   低频 2 次 | 高频对照 54 次
出乎 -> 出来   低频 2 次 | 高频对照 53 次
的幸 -> 的六   低频 2 次 | 高频对照 52 次
的辛 -> 的六   低频 2 次 | 高频对照 52 次
一万 -> 一方   低频 2 次 | 高频对照 52 次
人两 -> 人同   低频 2 次 | 高频对照 51 次
束的 -> 本的   低频 2 次 | 高频对照 51 次
从数 -> 个数   低频 2 次 | 高频对照 50 次
有合 -> 有各   低频 2 次 | 高频对照 50 次
干人 -> 工人   低频 2 次 | 高频对照 50 次
干人 -> 于人   低频 2 次 | 高频对照 50 次
士壤 -> 土壤   低频 2 次 | 高频对照 50 次
对家 -> 对象   低频 2 次 | 高频对照 50 次
来取 -> 采取   低频 2 次 | 高频对照 50 次
光电 -> 充电   低频 2 次 | 高频对照 50 次
合类 -> 各类   低频 2 次 | 高频对照 48 次
各人 -> 古人   低频 2 次 | 高频对照 48 次
舌人 -> 古人   低频 2 次 | 高频对照 48 次
占人 -> 古人   低频 2 次 | 高频对照 48 次
所小 -> 所示   低频 2 次 | 高频对照 47 次
入在 -> 人在   低频 2 次 | 高频对照 47 次
且影 -> 电影   低频 2 次 | 高频对照 46 次
非为 -> 比为   低频 2 次 | 高频对照 45 次
失于 -> 大于   低频 2 次 | 高频对照 44 次
大工 -> 大于   低频 2 次 | 高频对照 44 次
风行 -> 飞行   低频 2 次 | 高频对照 44 次
多光 -> 多元   低频 2 次 | 高频对照 44 次
的朋 -> 的月   低频 2 次 | 高频对照 43 次
千上 -> 于上   低频 2 次 | 高频对照 43 次
自甲 -> 自由   低频 2 次 | 高频对照 43 次
水里 -> 水果   低频 2 次 | 高频对照 43 次
关汉 -> 关注   低频 2 次 | 高频对照 42 次
王中 -> 于中   低频 2 次 | 高频对照 42 次
理最 -> 量最   低频 2 次 | 高频对照 41 次
四方 -> 西方   低频 2 次 | 高频对照 40 次
口主 -> 自主   低频 2 次 | 高频对照 40 次
准度 -> 难度   低频 2 次 | 高频对照 40 次
的汽 -> 的气   低频 2 次 | 高频对照 40 次
题于 -> 题干   低频 2 次 | 高频对照 39 次
先人 -> 无人   低频 2 次 | 高频对照 39 次
从体 -> 个体   低频 2 次 | 高频对照 38 次
更亮 -> 更高   低频 2 次 | 高频对照 38 次
是价 -> 定价   低频 2 次 | 高频对照 38 次
电总 -> 口总   低频 2 次 | 高频对照 38 次
的郑 -> 的部   低频 2 次 | 高频对照 38 次
三批 -> 一批   低频 2 次 | 高频对照 38 次
丙一 -> 丙三   低频 2 次 | 高频对照 38 次
且总 -> 口总   低频 2 次 | 高频对照 38 次
用甲 -> 用电   低频 2 次 | 高频对照 38 次
由和 -> 甲和   低频 2 次 | 高频对照 38 次
明时 -> 用时   低频 2 次 | 高频对照 37 次
旧的 -> 甲的   低频 2 次 | 高频对照 37 次
部会 -> 都会   低频 2 次 | 高频对照 37 次
入文 -> 人文   低频 2 次 | 高频对照 35 次
采的 -> 平的   低频 2 次 | 高频对照 34 次
度出 -> 发出   低频 2 次 | 高频对照 34 次
老生 -> 老年   低频 2 次 | 高频对照 34 次
日商 -> 电商   低频 2 次 | 高频对照 34 次
旧的 -> 口的   低频 2 次 | 高频对照 34 次
有丙 -> 有两   低频 2 次 | 高频对照 34 次
儿何 -> 几何   低频 2 次 | 高频对照 34 次
入生 -> 人生   低频 2 次 | 高频对照 34 次
有肉 -> 有两   低频 2 次 | 高频对照 34 次
自包 -> 自己   低频 2 次 | 高频对照 33 次
某从 -> 某个   低频 2 次 | 高频对照 33 次
进四 -> 进而   低频 2 次 | 高频对照 33 次
自量 -> 电量   低频 2 次 | 高频对照 33 次
球正 -> 球上   低频 2 次 | 高频对照 33 次
多义 -> 多人   低频 2 次 | 高频对照 33 次
衍了 -> 行了   低频 2 次 | 高频对照 33 次
人天 -> 人大   低频 2 次 | 高频对照 33 次
能维 -> 能准   低频 2 次 | 高频对照 33 次
虫发 -> 中发   低频 2 次 | 高频对照 33 次
能集 -> 能准   低频 2 次 | 高频对照 33 次
少克 -> 少元   低频 2 次 | 高频对照 32 次
牛一 -> 年一   低频 2 次 | 高频对照 32 次
突击 -> 突出   低频 2 次 | 高频对照 32 次
精雕 -> 精准   低频 2 次 | 高频对照 32 次
反的 -> 发的   低频 2 次 | 高频对照 32 次
了天 -> 了大   低频 2 次 | 高频对照 32 次
穿的 -> 究的   低频 2 次 | 高频对照 32 次
亮了 -> 高了   低频 2 次 | 高频对照 31 次
确度 -> 确反   低频 2 次 | 高频对照 31 次
度达 -> 发达   低频 2 次 | 高频对照 31 次
生未 -> 年未   低频 2 次 | 高频对照 31 次
田年 -> 百年   低频 2 次 | 高频对照 31 次
足为 -> 是为   低频 2 次 | 高频对照 31 次
三段 -> 一段   低频 2 次 | 高频对照 31 次
二时 -> 一时   低频 2 次 | 高频对照 31 次
二段 -> 一段   低频 2 次 | 高频对照 31 次
和皮 -> 和发   低频 2 次 | 高频对照 31 次
种后 -> 种质   低频 2 次 | 高频对照 30 次
的朋 -> 的用   低频 2 次 | 高频对照 30 次
的申 -> 的日   低频 2 次 | 高频对照 30 次
数各 -> 数占   低频 2 次 | 高频对照 30 次
失文 -> 天文   低频 2 次 | 高频对照 30 次
都的 -> 部的   低频 2 次 | 高频对照 30 次
代又 -> 代人   低频 2 次 | 高频对照 29 次
明水 -> 用水   低频 2 次 | 高频对照 29 次
与百 -> 与自   低频 2 次 | 高频对照 29 次
持正 -> 持上   低频 2 次 | 高频对照 29 次
与口 -> 与自   低频 2 次 | 高频对照 29 次
百公 -> 甲公   低频 2 次 | 高频对照 29 次
甲信 -> 电信   低频 2 次 | 高频对照 29 次
由公 -> 甲公   低频 2 次 | 高频对照 29 次
囊的 -> 表的   低频 2 次 | 高频对照 29 次
的申 -> 的目   低频 2 次 | 高频对照 28 次
行军 -> 行车   低频 2 次 | 高频对照 28 次
朱是 -> 才是   低频 2 次 | 高频对照 28 次
间同 -> 间内   低频 2 次 | 高频对照 28 次
如北 -> 如此   低频 2 次 | 高频对照 28 次
如非 -> 如此   低频 2 次 | 高频对照 28 次
从重 -> 个重   低频 2 次 | 高频对照 27 次
质年 -> 质生   低频 2 次 | 高频对照 27 次
的友 -> 的反   低频 2 次 | 高频对照 27 次
正有 -> 上有   低频 2 次 | 高频对照 27 次
自量 -> 口量   低频 2 次 | 高频对照 27 次
入占 -> 人占   低频 2 次 | 高频对照 27 次
间对 -> 们对   低频 2 次 | 高频对照 26 次
在牛 -> 在生   低频 2 次 | 高频对照 26 次
加失 -> 加大   低频 2 次 | 高频对照 26 次
义人 -> 人人   低频 2 次 | 高频对照 26 次
而南 -> 西南   低频 2 次 | 高频对照 26 次
甲库 -> 甲车   低频 2 次 | 高频对照 25 次
有百 -> 有自   低频 2 次 | 高频对照 25 次
是向 -> 走向   低频 2 次 | 高频对照 25 次
对北 -> 对此   低频 2 次 | 高频对照 25 次
对非 -> 对此   低频 2 次 | 高频对照 25 次
多小 -> 多少   低频 3 次 | 高频对照 608 次
年活 -> 生活   低频 3 次 | 高频对照 312 次
世里 -> 世界   低频 3 次 | 高频对照 242 次
足一 -> 是一   低频 3 次 | 高频对照 222 次
走一 -> 是一   低频 3 次 | 高频对照 222 次
止的 -> 上的   低频 3 次 | 高频对照 195 次
夫的 -> 大的   低频 3 次 | 高频对照 184 次
同个 -> 两个   低频 3 次 | 高频对照 176 次
威的 -> 成的   低频 3 次 | 高频对照 163 次
问的 -> 间的   低频 3 次 | 高频对照 162 次
人由 -> 人口   低频 3 次 | 高频对照 156 次
为具 -> 为真   低频 3 次 | 高频对照 142 次
出甲 -> 出口   低频 3 次 | 高频对照 136 次
术能 -> 才能   低频 3 次 | 高频对照 132 次
后因 -> 原因   低频 3 次 | 高频对照 130 次
的玉 -> 的主   低频 3 次 | 高频对照 129 次
问的 -> 们的   低频 3 次 | 高频对照 125 次
西的 -> 面的   低频 3 次 | 高频对照 124 次
最亮 -> 最高   低频 3 次 | 高频对照 115 次
京的 -> 高的   低频 3 次 | 高频对照 108 次
的夹 -> 的大   低频 3 次 | 高频对照 106 次
少张 -> 小张   低频 3 次 | 高频对照 105 次
用干 -> 用于   低频 3 次 | 高频对照 101 次
不上 -> 不正   低频 3 次 | 高频对照 97 次
部有 -> 都有   低频 3 次 | 高频对照 94 次
舌代 -> 古代   低频 3 次 | 高频对照 92 次
的采 -> 的平   低频 3 次 | 高频对照 89 次
上生 -> 上年   低频 3 次 | 高频对照 89 次
的士 -> 的工   低频 3 次 | 高频对照 85 次
的丙 -> 的同   低频 3 次 | 高频对照 80 次
的肉 -> 的同   低频 3 次 | 高频对照 80 次
的雨 -> 的同   低频 3 次 | 高频对照 80 次
的求 -> 的水   低频 3 次 | 高频对照 79 次
的永 -> 的水   低频 3 次 | 高频对照 79 次
之二 -> 之一   低频 3 次 | 高频对照 77 次
击了 -> 出了   低频 3 次 | 高频对照 74 次
合自 -> 各自   低频 3 次 | 高频对照 72 次
低工 -> 低于   低频 3 次 | 高频对照 71 次
三步 -> 一步   低频 3 次 | 高频对照 70 次
下四 -> 下面   低频 3 次 | 高频对照 69 次
的由 -> 的自   低频 3 次 | 高频对照 67 次
的田 -> 的自   低频 3 次 | 高频对照 67 次
的由 -> 的电   低频 3 次 | 高频对照 66 次
面不 -> 而不   低频 3 次 | 高频对照 66 次
的田 -> 的电   低频 3 次 | 高频对照 66 次
的横 -> 的共   低频 3 次 | 高频对照 66 次
千元 -> 千克   低频 3 次 | 高频对照 64 次
而甲 -> 而且   低频 3 次 | 高频对照 63 次
根木 -> 根本   低频 3 次 | 高频对照 63 次
之北 -> 之比   低频 3 次 | 高频对照 62 次
以平 -> 以来   低频 3 次 | 高频对照 61 次
名同 -> 合同   低频 3 次 | 高频对照 60 次
的衰 -> 的表   低频 3 次 | 高频对照 59 次
在干 -> 在于   低频 3 次 | 高频对照 58 次
同部 -> 内部   低频 3 次 | 高频对照 58 次
国同 -> 国内   低频 3 次 | 高频对照 58 次
国网 -> 国内   低频 3 次 | 高频对照 58 次
的雨 -> 的内   低频 3 次 | 高频对照 57 次
的肉 -> 的内   低频 3 次 | 高频对照 57 次
斤的 -> 质的   低频 3 次 | 高频对照 57 次
街的 -> 行的   低频 3 次 | 高频对照 57 次
的丙 -> 的内   低频 3 次 | 高频对照 57 次
员下 -> 见下   低频 3 次 | 高频对照 53 次
量各 -> 量占   低频 3 次 | 高频对照 53 次
的丙 -> 的两   低频 3 次 | 高频对照 51 次
斤的 -> 后的   低频 3 次 | 高频对照 51 次
的雨 -> 的两   低频 3 次 | 高频对照 51 次
的肉 -> 的两   低频 3 次 | 高频对照 51 次
以维 -> 以推   低频 3 次 | 高频对照 50 次
业失 -> 业生   低频 3 次 | 高频对照 50 次
成三 -> 成一   低频 3 次 | 高频对照 49 次
于艺 -> 工艺   低频 3 次 | 高频对照 49 次
一具 -> 一直   低频 3 次 | 高频对照 48 次
合人 -> 古人   低频 3 次 | 高频对照 48 次
深入 -> 深人   低频 3 次 | 高频对照 48 次
又在 -> 人在   低频 3 次 | 高频对照 47 次
品后 -> 品质   低频 3 次 | 高频对照 44 次
旧动 -> 自动   低频 3 次 | 高频对照 44 次
内地 -> 两地   低频 3 次 | 高频对照 44 次
品原 -> 品质   低频 3 次 | 高频对照 44 次
夫的 -> 天的   低频 3 次 | 高频对照 43 次
率定 -> 率是   低频 3 次 | 高频对照 42 次
元后 -> 先后   低频 3 次 | 高频对照 42 次
汉的 -> 法的   低频 3 次 | 高频对照 42 次
些时 -> 此时   低频 3 次 | 高频对照 42 次
止在 -> 正在   低频 3 次 | 高频对照 42 次
样才 -> 样本   低频 3 次 | 高频对照 41 次
每生 -> 每年   低频 3 次 | 高频对照 41 次
各物 -> 合物   低频 3 次 | 高频对照 40 次
难发 -> 难度   低频 3 次 | 高频对照 40 次
中问 -> 中间   低频 3 次 | 高频对照 39 次
若于 -> 若干   低频 3 次 | 高频对照 39 次
联名 -> 联合   低频 3 次 | 高频对照 39 次
与义 -> 与人   低频 3 次 | 高频对照 39 次
充人 -> 无人   低频 3 次 | 高频对照 39 次
化定 -> 化是   低频 3 次 | 高频对照 38 次
用口 -> 用电   低频 3 次 | 高频对照 38 次
年雨 -> 年同   低频 3 次 | 高频对照 38 次
力时 -> 及时   低频 3 次 | 高频对照 37 次
长发 -> 长度   低频 3 次 | 高频对照 37 次
法意 -> 注意   低频 3 次 | 高频对照 36 次
人支 -> 人文   低频 3 次 | 高频对照 35 次
要走 -> 要是   低频 3 次 | 高频对照 35 次
面正 -> 面上   低频 3 次 | 高频对照 35 次
一角 -> 三角   低频 3 次 | 高频对照 35 次
天小 -> 大小   低频 3 次 | 高频对照 35 次
口商 -> 电商   低频 3 次 | 高频对照 34 次
一十 -> 二十   低频 3 次 | 高频对照 34 次
中度 -> 中发   低频 3 次 | 高频对照 33 次
的夹 -> 的天   低频 3 次 | 高频对照 33 次
人太 -> 人大   低频 3 次 | 高频对照 33 次
理不 -> 量不   低频 3 次 | 高频对照 32 次
突的 -> 究的   低频 3 次 | 高频对照 32 次
用平 -> 用来   低频 3 次 | 高频对照 31 次
生相 -> 年相   低频 3 次 | 高频对照 30 次
的由 -> 的日   低频 3 次 | 高频对照 30 次
的田 -> 的日   低频 3 次 | 高频对照 30 次
义为 -> 人为   低频 3 次 | 高频对照 30 次
衰的 -> 表的   低频 3 次 | 高频对照 29 次
问的 -> 门的   低频 3 次 | 高频对照 29 次
的田 -> 的目   低频 3 次 | 高频对照 28 次
木是 -> 才是   低频 3 次 | 高频对照 28 次
的由 -> 的目   低频 3 次 | 高频对照 28 次
王是 -> 于是   低频 3 次 | 高频对照 27 次
面压 -> 血压   低频 3 次 | 高频对照 27 次
厚文 -> 质文   低频 3 次 | 高频对照 27 次
本创 -> 术创   低频 3 次 | 高频对照 27 次
首的 -> 道的   低频 3 次 | 高频对照 26 次
点从 -> 点介   低频 3 次 | 高频对照 26 次
些物 -> 非物   低频 3 次 | 高频对照 26 次
的唯 -> 的推   低频 3 次 | 高频对照 25 次
的售 -> 的推   低频 3 次 | 高频对照 25 次
难成 -> 集成   低频 3 次 | 高频对照 25 次
旧动 -> 电动   低频 3 次 | 高频对照 25 次
